Apostasy,a,State,Oscilate,CB,SB,CN,SN,R
0.002,0.26,15,0,1,1,1,1,0.4280791883329939
0.002,0.27,15,0,1,1,1,1,0.4329724607435648
0.002,0.28,15,0,1,1,1,1,0.43818459742117527
0.002,0.29,15,0,1,1,1,1,0.4437382645864238
0.002,0.3,15,0,1,1,1,1,0.4496600649734425
0.002,0.31,15,0,1,1,1,1,0.4559611894647971
0.002,0.32,15,0,1,1,1,1,0.4626997788433824
0.002,0.33,15,0,1,1,1,1,0.4698937808706141
0.002,0.34,15,0,1,1,1,1,0.4775790484312197
0.002,0.35000000000000003,15,0,1,1,1,1,0.48579662459187267
0.002,0.36,15,0,1,1,1,1,0.4945842778931401
0.002,0.37,15,0,1,1,1,1,0.5039906593223206
0.002,0.38,15,0,1,1,1,1,0.5140636098169369
0.002,0.39,15,0,1,1,1,1,0.5248763635903714
0.002,0.4,15,0,1,1,1,1,0.5364575885760903
0.002,0.41000000000000003,15,0,1,1,1,1,0.5488916704536823
0.002,0.42,15,0,1,1,1,1,0.5622326338898697
0.002,0.43,8,0,1,0,0,0,0.5699793875063269
0.002,0.44,8,0,1,0,0,0,0.5599890852805461
0.002,0.45,8,0,1,0,0,0,0.5499891810158102
0.002,0.46,8,0,1,0,0,0,0.5399891820319349
0.002,0.47000000000000003,8,0,1,0,0,0,0.5300111813204803
0.002,0.48,8,0,1,0,0,0,0.5200134988479527
0.002,0.49,8,0,1,0,0,0,0.5100129428728816
0.002,0.5,8,0,1,0,0,0,0.5000121788072274
0.002,0.51,8,0,1,0,0,0,0.4899901593284574
0.002,0.52,8,0,1,0,0,0,0.48001057072337006
0.002,0.53,8,0,1,0,0,0,0.4699884639216023
0.002,0.54,8,0,1,0,0,0,0.46001071083398365
0.002,0.55,8,0,1,0,0,0,0.45000968387374357
0.002,0.56,8,0,1,0,0,0,0.43999142044835443
0.002,0.5700000000000001,8,0,1,0,0,0,0.43000983097932277
0.002,0.58,8,0,1,0,0,0,0.4200117341760655
0.002,0.59,8,0,1,0,0,0,0.4100097246679
0.002,0.6,8,0,1,0,0,0,0.4000097000411814
0.002,0.61,8,0,1,0,0,0,0.3900074839015917
0.002,0.62,8,0,1,0,0,0,0.38000894416858594
0.002,0.63,8,0,1,0,0,0,0.3700084591972125
0.002,0.64,8,0,1,0,0,0,0.360008483226344
0.002,0.65,8,0,1,0,0,0,0.3500086053021371
0.002,0.66,8,0,1,0,0,0,0.34000754939973776
0.002,0.67,8,0,1,0,0,0,0.33000767106435014
0.002,0.68,8,0,1,0,0,0,0.3200076507589666
0.002,0.6900000000000001,8,0,1,0,0,0,0.3099938435604538
0.002,0.7000000000000001,8,0,1,0,0,0,0.3000066719403526
0.002,0.71,8,0,1,0,0,0,0.2900061785479058
0.002,0.72,8,0,1,0,0,0,0.2800070169197101
0.002,0.73,8,0,1,0,0,0,0.27000768261526564
0.002,0.74,8,0,1,0,0,0,0.2600059209862522
0.002,0.75,8,0,1,0,0,0,0.25000647029370476
